containsNew,FASTUTILS_ARRAY_LIST,1000,124.088
containsNew,FASTUTILS_ARRAY_LIST,10000,12.61
containsNew,FASTUTILS_ARRAY_SET,1000,124.817
containsNew,FASTUTILS_ARRAY_SET,10000,12.116
containsNew,FASTUTILS_AVL_SET,1000,7259.733
containsNew,FASTUTILS_AVL_SET,10000,5019.946
containsNew,FASTUTILS_RTB_SET,1000,4195.45
containsNew,FASTUTILS_RTB_SET,10000,3253.638
removeExisting,FASTUTILS_ARRAY_LIST,1000,214.805
removeExisting,FASTUTILS_ARRAY_LIST,10000,21.993
removeExisting,FASTUTILS_ARRAY_SET,1000,160.417
removeExisting,FASTUTILS_ARRAY_SET,10000,15.73
removeExisting,FASTUTILS_AVL_SET,1000,3121.308
removeExisting,FASTUTILS_AVL_SET,10000,1927.251
removeExisting,FASTUTILS_RTB_SET,1000,3153.764
removeExisting,FASTUTILS_RTB_SET,10000,1790.688
removeNew,FASTUTILS_ARRAY_LIST,1000,127.737
removeNew,FASTUTILS_ARRAY_LIST,10000,12.628
removeNew,FASTUTILS_ARRAY_SET,1000,126.52
removeNew,FASTUTILS_ARRAY_SET,10000,13.329
removeNew,FASTUTILS_AVL_SET,1000,7253.145
removeNew,FASTUTILS_AVL_SET,10000,4770.626
removeNew,FASTUTILS_RTB_SET,1000,3219.248
removeNew,FASTUTILS_RTB_SET,10000,2181.043
addExisting,KOLOBOKE_HASH_SET,1000,16017.862
addExisting,KOLOBOKE_HASH_SET,10000,15832.431
addExisting,KOLOBOKE_HASH_MAP,1000,543.25
addExisting,KOLOBOKE_HASH_MAP,10000,53.486
addNew,KOLOBOKE_HASH_SET,1000,555.905
addNew,KOLOBOKE_HASH_SET,10000,48.786
addNew,KOLOBOKE_HASH_MAP,1000,521.373
addNew,KOLOBOKE_HASH_MAP,10000,46.095
containsExisting,KOLOBOKE_HASH_SET,1000,14771.23
containsExisting,KOLOBOKE_HASH_SET,10000,14365.367
containsExisting,KOLOBOKE_HASH_MAP,1000,572.035
containsExisting,KOLOBOKE_HASH_MAP,10000,59.171
containsNew,KOLOBOKE_HASH_SET,1000,533.869
containsNew,KOLOBOKE_HASH_SET,10000,48.177
containsNew,KOLOBOKE_HASH_MAP,1000,540.033
containsNew,KOLOBOKE_HASH_MAP,10000,48.903
removeExisting,KOLOBOKE_HASH_SET,1000,72.098
removeExisting,KOLOBOKE_HASH_SET,10000,6.311
removeExisting,KOLOBOKE_HASH_MAP,1000,58.464
removeExisting,KOLOBOKE_HASH_MAP,10000,5.775
removeNew,KOLOBOKE_HASH_SET,1000,626.098
removeNew,KOLOBOKE_HASH_SET,10000,47.621
removeNew,KOLOBOKE_HASH_MAP,1000,575.914
removeNew,KOLOBOKE_HASH_MAP,10000,39.389
addExisting,TROVE_HASH_SET,1000,14101.523
addExisting,TROVE_HASH_SET,10000,13666.602
addExisting,TROVE_LINKED_HASH_SET,1000,10799.244
addExisting,TROVE_LINKED_HASH_SET,10000,13407.941
addNew,TROVE_HASH_SET,1000,10708.226
addNew,TROVE_HASH_SET,10000,12017.336
addNew,TROVE_LINKED_HASH_SET,1000,8868.366
addNew,TROVE_LINKED_HASH_SET,10000,9690.929
containsExisting,TROVE_HASH_SET,1000,13261.722
containsExisting,TROVE_HASH_SET,10000,12637.336
containsExisting,TROVE_LINKED_HASH_SET,1000,13258.553
containsExisting,TROVE_LINKED_HASH_SET,10000,13382.394
containsNew,TROVE_HASH_SET,1000,13400.29
containsNew,TROVE_HASH_SET,10000,15086.041
containsNew,TROVE_LINKED_HASH_SET,1000,14028.835
containsNew,TROVE_LINKED_HASH_SET,10000,14814.143
removeExisting,TROVE_HASH_SET,1000,5362.068
removeExisting,TROVE_HASH_SET,10000,4211.641
removeExisting,TROVE_LINKED_HASH_SET,1000,1371.982
removeExisting,TROVE_LINKED_HASH_SET,10000,218.368
removeNew,TROVE_HASH_SET,1000,13074.827
removeNew,TROVE_HASH_SET,10000,14670.52
removeNew,TROVE_LINKED_HASH_SET,1000,14739.885
removeNew,TROVE_LINKED_HASH_SET,10000,16229.973
addExisting,HASH_SET,1000,11874.937
addExisting,HASH_SET,10000,9921.038
addExisting,TREE_SET,1000,5069.855
addExisting,TREE_SET,10000,3550.769
addExisting,ARRAY_LIST,1000,29842.788
addExisting,ARRAY_LIST,10000,9873.678
addExisting,LINKED_LIST,1000,24795.392
addExisting,LINKED_LIST,10000,12691.431
addExisting,CONCURRENT_HASH_MAP,1000,8403.528
addExisting,CONCURRENT_HASH_MAP,10000,7380.753
addNew,HASH_SET,1000,12597.922
addNew,HASH_SET,10000,12281.576
addNew,TREE_SET,1000,5578.564
addNew,TREE_SET,10000,4294.796
addNew,ARRAY_LIST,1000,29597.103
addNew,ARRAY_LIST,10000,9692.441
addNew,LINKED_LIST,1000,25714.948
addNew,LINKED_LIST,10000,13520.427
addNew,CONCURRENT_HASH_MAP,1000,8077.017
addNew,CONCURRENT_HASH_MAP,10000,7609.001
containsExisting,HASH_SET,1000,13913.712
containsExisting,HASH_SET,10000,11553.63
containsExisting,TREE_SET,1000,5649.684
containsExisting,TREE_SET,10000,3715.36
containsExisting,ARRAY_LIST,1000,279.494
containsExisting,ARRAY_LIST,10000,28.929
containsExisting,LINKED_LIST,1000,280.374
containsExisting,LINKED_LIST,10000,25.882
containsExisting,CONCURRENT_HASH_MAP,1000,12441.643
containsExisting,CONCURRENT_HASH_MAP,10000,9480.66
containsNew,HASH_SET,1000,12892.136
containsNew,HASH_SET,10000,13134.795
containsNew,TREE_SET,1000,3892.02
containsNew,TREE_SET,10000,2801.744
containsNew,ARRAY_LIST,1000,127.518
containsNew,ARRAY_LIST,10000,11.997
containsNew,LINKED_LIST,1000,113.685
containsNew,LINKED_LIST,10000,13.193
containsNew,CONCURRENT_HASH_MAP,1000,13459.237
containsNew,CONCURRENT_HASH_MAP,10000,14394.154
removeExisting,HASH_SET,1000,9116.023
removeExisting,HASH_SET,10000,5991.454
removeExisting,TREE_SET,1000,3966.465
removeExisting,TREE_SET,10000,2234.155
removeExisting,ARRAY_LIST,1000,253.866
removeExisting,ARRAY_LIST,10000,24.767
removeExisting,LINKED_LIST,1000,248.863
removeExisting,LINKED_LIST,10000,16.808
removeExisting,CONCURRENT_HASH_MAP,1000,6569.165
removeExisting,CONCURRENT_HASH_MAP,10000,4616.113
removeNew,HASH_SET,1000,14093.516
removeNew,HASH_SET,10000,13094.31
removeNew,TREE_SET,1000,4788.39
removeNew,TREE_SET,10000,3962.113
removeNew,ARRAY_LIST,1000,142.645
removeNew,ARRAY_LIST,10000,13.11
removeNew,LINKED_LIST,1000,135.043
removeNew,LINKED_LIST,10000,12.832
removeNew,CONCURRENT_HASH_MAP,1000,11393.253
removeNew,CONCURRENT_HASH_MAP,10000,10856.591
